PERIOD,UNIT_ID,UNIT_NAME,UNIT_TYPE,AREA_CODE,AREA_NAME,REG_CODE,REG_NAME,TOPIC_REASON_1,TOPIC_REASON_2,TOPIC_RESULT,SERVICE,BRAND,APP_ID,JML
2023-05-15,1313,GraPARI Bagan Siapiapi,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,simPATI,DSC,2
2023-05-15,485,GraPARI Tanjung Balai Karimun,gerai,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,3
2023-05-15,485,GraPARI Tanjung Balai Karimun,gerai,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Paket,P54-Permintaan modify offer/VAS,P,KartuHalo,DSC,1
2023-05-15,485,GraPARI Tanjung Balai Karimun,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,kartu As,DSC,1
2023-05-15,60028,GraPARI Mall Panbill Batam,gerai,1,Sumatera,2,Sumbagteng,BACKEND QUERY & SYSTEM,Layanan Pelanggan,C84-Greeting Only, Interaksi tidak dilanjutkan,C,simPATI,DSC,3
2023-05-15,60028,GraPARI Mall Panbill Batam,gerai,1,Sumatera,2,Sumbagteng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,3
2023-05-15,60048,GraPARI Pasaman,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi channel produk,I,kartu As,DSC,1
2023-05-15,60052,GraPARI Dabo Singkep,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,skunk,DSC,1
2023-05-15,90008,GraPARI Perawang Siak,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Deaktivasi,I23-Informasi channel dekativasi produk,I,kartu As,DSC,1
2023-05-15,90017,GraPARI Lubuk Alung,gerai,1,Sumatera,2,Sumbagteng,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,simPATI,DSC,2
2023-05-15,90017,GraPARI Lubuk Alung,gerai,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Rusak Akibat Penggunaan,P,simPATI,DSC,1
2023-05-15,90022,GraPARI Pekanbaru Panam,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,simPATI,DSC,1
2023-05-15,90337,GraPARI Mall Nagoya Hill Batam,gerai,1,Sumatera,2,Sumbagteng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,10
2023-05-15,90337,GraPARI Mall Nagoya Hill Batam,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Deaktivasi,P23-Permintaan deaktivasi produk,P,KartuHalo,DSC,2
2023-05-15,90337,GraPARI Mall Nagoya Hill Batam,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,simPATI,DSC,2
2023-05-15,90338,GraPARI Simpang Aru,gerai,1,Sumatera,2,Sumbagteng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,12
2023-05-15,90338,GraPARI Simpang Aru,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi channel produk,I,KartuHalo,DSC,6
2023-05-15,90338,GraPARI Simpang Aru,gerai,1,Sumatera,2,Sumbagteng,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan aktivasi gimmick / diskon Halo,P,KartuHalo,DSC,1
2023-05-15,90440,GraPARI Batu Sangkar,gerai,1,Sumatera,2,Sumbagteng,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,simPATI,DSC,2
2023-05-15,90440,GraPARI Batu Sangkar,gerai,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,simPATI,DSC,1
2023-05-15,90440,GraPARI Batu Sangkar,gerai,1,Sumatera,2,Sumbagteng,CAMPAIGN & LOYALTY,Campaign Bundling,P63-Permintaan aktivasi layanan,P,KartuHalo,DSC,2
2023-05-15,90442,GraPARI Bagan Batu,gerai,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,90442,GraPARI Bagan Batu,gerai,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,kartu As,DSC,1
2023-05-15,90442,GraPARI Bagan Batu,gerai,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,simPATI,DSC,1
2023-05-15,1053,GraPARI Grand Batam Mall,grapari,1,Sumatera,2,Sumbagteng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,simPATI,DSC,1
2023-05-15,111,GraPARI Dumai,grapari,1,Sumatera,2,Sumbagteng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,kartu As,DSC,2
2023-05-15,111,GraPARI Dumai,grapari,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,skunk,DSC,1
2023-05-15,1314,GraPARI Bukit Tinggi,grapari,1,Sumatera,2,Sumbagteng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status payment,C,kartu As,DSC,3
2023-05-15,1314,GraPARI Bukit Tinggi,grapari,1,Sumatera,2,Sumbagteng,LAYANAN JARINGAN,Use Service,K31-Tidak ada sinyal (tidak ada coverage),K,simPATI,DSC,1
2023-05-15,1314,GraPARI Bukit Tinggi,grapari,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,kartu As,DSC,3
2023-05-15,1509,GraPARI Living World Pekanbaru,grapari,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,KartuHalo,DSC,1
2023-05-15,16,GraPARI Batam Center,grapari,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,3
2023-05-15,16,GraPARI Batam Center,grapari,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,kartu As,DSC,1
2023-05-15,16,GraPARI Batam Center,grapari,1,Sumatera,2,Sumbagteng,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,17,GraPARI Padang,grapari,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,2
2023-05-15,17,GraPARI Padang,grapari,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi channel produk,I,kartu As,DSC,1
2023-05-15,17,GraPARI Padang,grapari,1,Sumatera,2,Sumbagteng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,simPATI,DSC,2
2023-05-15,17,GraPARI Padang,grapari,1,Sumatera,2,Sumbagteng,MUTASI,Voluntary Block,K57-Pengaduan SMS Penipuan / Spam / Virus / Promosi,K,KartuHalo,DSC,1
2023-05-15,17,GraPARI Padang,grapari,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,kartu As,DSC,1
2023-05-15,17,GraPARI Padang,grapari,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Rusak Akibat Penggunaan, Terdapat Fitur Banking,P,KartuHalo,DSC,1
2023-05-15,17,GraPARI Padang,grapari,1,Sumatera,2,Sumbagteng,CAMPAIGN & LOYALTY,Campaign Bundling,P63-Permintaan aktivasi layanan,P,KartuHalo,DSC,1
2023-05-15,17,GraPARI Padang,grapari,1,Sumatera,2,Sumbagteng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,simPATI,DSC,18
2023-05-15,17,GraPARI Padang,grapari,1,Sumatera,2,Sumbagteng,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar,P,simPATI,DSC,8
2023-05-15,21,GraPARI Pekanbaru,grapari,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,4
2023-05-15,21,GraPARI Pekanbaru,grapari,1,Sumatera,2,Sumbagteng,MUTASI,CLS,I55-Informasi existing CLS,I,KartuHalo,DSC,1
2023-05-15,21,GraPARI Pekanbaru,grapari,1,Sumatera,2,Sumbagteng,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan berjalan,I,KartuHalo,DSC,2
2023-05-15,21,GraPARI Pekanbaru,grapari,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,1
2023-05-15,21,GraPARI Pekanbaru,grapari,1,Sumatera,2,Sumbagteng,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,kartu As,DSC,1
2023-05-15,21,GraPARI Pekanbaru,grapari,1,Sumatera,2,Sumbagteng,Outlet â€“ Penjualan Produk,Orbit,I92-Informasi Orbit,I,kartu As,DSC,1
2023-05-15,214,GraPARI Tanjung Pinang,grapari,1,Sumatera,2,Sumbagteng,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi channel pengiriman ebill,I,KartuHalo,DSC,1
2023-05-15,214,GraPARI Tanjung Pinang,grapari,1,Sumatera,2,Sumbagteng,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,kartu As,DSC,1
2023-05-15,214,GraPARI Tanjung Pinang,grapari,1,Sumatera,2,Sumbagteng,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,K41-Pelanggan tidak mendapat SMS notif tenggang,K,simPATI,DSC,1
2023-05-15,214,GraPARI Tanjung Pinang,grapari,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,simPATI,DSC,2
2023-05-15,214,GraPARI Tanjung Pinang,grapari,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,simPATI,DSC,5
2023-05-15,214,GraPARI Tanjung Pinang,grapari,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,skunk,DSC,2
2023-05-15,1000585,Billing and Collection Regular Sumbagteng,finance,1,Sumatera,2,Sumbagteng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status network profile,C,KartuHalo,DSC,3
2023-05-15,1001179,GraPARI Lite Bukittinggi,grapari_lite,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi syarat & ketentuan produk,I,kartu As,DSC,1
2023-05-15,1001179,GraPARI Lite Bukittinggi,grapari_lite,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,kartu As,DSC,2
2023-05-15,1001245,GraPARI Lite Pangkalan,grapari_lite,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Pembelian Pulsa,P22-Permintaan pengisian pulsa,P,kartu As,DSC,1
2023-05-15,1001246,GraPARI Lite Pakning,grapari_lite,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,kartu As,DSC,1
2023-05-15,1001246,GraPARI Lite Pakning,grapari_lite,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,kartu As,DSC,2
2023-05-15,1001247,GraPARI Lite Painan,grapari_lite,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,1
2023-05-15,1001248,GraPARI Lite Natuna,grapari_lite,1,Sumatera,2,Sumbagteng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,1001249,GraPARI Lite Lubuk Sikaping,grapari_lite,1,Sumatera,2,Sumbagteng,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,simPATI,DSC,1
2023-05-15,1001249,GraPARI Lite Lubuk Sikaping,grapari_lite,1,Sumatera,2,Sumbagteng,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,simPATI,DSC,2
2023-05-15,1000796,GraPARI Telkom Group Palembang,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,KartuHalo,DSC,1
2023-05-15,1000796,GraPARI Telkom Group Palembang,gerai,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,2
2023-05-15,1000796,GraPARI Telkom Group Palembang,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,kartu As,DSC,2
2023-05-15,1000889,GraPARI Telkom Group Pangkal Pinang,gerai,1,Sumatera,3,Sumbagsel,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history mutasi,C,simPATI,DSC,3
2023-05-15,1000889,GraPARI Telkom Group Pangkal Pinang,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi channel produk,I,kartu As,DSC,1
2023-05-15,1000889,GraPARI Telkom Group Pangkal Pinang,gerai,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,simPATI,DSC,4
2023-05-15,1000889,GraPARI Telkom Group Pangkal Pinang,gerai,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,skunk,DSC,1
2023-05-15,1126,GraPARI Bandar Jaya,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,2
2023-05-15,1127,GraPARI Wolter Monginsidi,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,simPATI,DSC,2
2023-05-15,1128,GraPARI Baturaja,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,1128,GraPARI Baturaja,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,kartu As,DSC,1
2023-05-15,1128,GraPARI Baturaja,gerai,1,Sumatera,3,Sumbagsel,TERMINASI,Unregistrasi Prabayar,P72-Permintaan unregistrasi Prabayar,P,simPATI,DSC,1
2023-05-15,1134,GraPARI Prabumulih,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi spesifikasi produk (tarif & benefit),I,simPATI,DSC,1
2023-05-15,1134,GraPARI Prabumulih,gerai,1,Sumatera,3,Sumbagsel,CAMPAIGN & LOYALTY,Daily Check-In,I65-Informasi syarat & ketentuan Daily Check-In,I,skunk,DSC,1
2023-05-15,1279,GraPARI Muara Enim,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,I51-Informasi device 4G,I,simPATI,DSC,5
2023-05-15,1279,GraPARI Muara Enim,gerai,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,simPATI,DSC,4
2023-05-15,1279,GraPARI Muara Enim,gerai,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,kartu As,DSC,2
2023-05-15,1296,GraPARI Metro Lampung,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,simPATI,DSC,10
2023-05-15,1296,GraPARI Metro Lampung,gerai,1,Sumatera,3,Sumbagsel,CAMPAIGN & LOYALTY,Daily Check-In,I65-Informasi syarat & ketentuan Daily Check-In,I,kartu As,DSC,1
2023-05-15,1296,GraPARI Metro Lampung,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,simPATI,DSC,1
2023-05-15,1296,GraPARI Metro Lampung,gerai,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan Penambahan Kontrak Pasang Baru Telkomsel Halo,P,KartuHalo,DSC,1
2023-05-15,1503,GraPARI Muara Bungo,gerai,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,1
2023-05-15,60018,GraPARI Tulang Bawang,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,KartuHalo,DSC,4
2023-05-15,60051,GraPARI Betung,gerai,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,kartu As,DSC,1
2023-05-15,60214,GraPARI Kayu Agung,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,5
2023-05-15,60214,GraPARI Kayu Agung,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi syarat & ketentuan produk,I,kartu As,DSC,1
2023-05-15,60214,GraPARI Kayu Agung,gerai,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,simPATI,DSC,1
2023-05-15,60216,GraPARI Lahat,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,simPATI,DSC,1
2023-05-15,60216,GraPARI Lahat,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,simPATI,DSC,1
2023-05-15,60216,GraPARI Lahat,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,kartu As,DSC,4
2023-05-15,60216,GraPARI Lahat,gerai,1,Sumatera,3,Sumbagsel,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,60217,GraPARI Curup,gerai,1,Sumatera,3,Sumbagsel,CAMPAIGN & LOYALTY,Daily Check-In,I65-Informasi syarat & ketentuan Daily Check-In,I,simPATI,DSC,1
2023-05-15,60217,GraPARI Curup,gerai,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,1
2023-05-15,60218,GraPARI Sebrang Ulu,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,2
2023-05-15,60218,GraPARI Sebrang Ulu,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,simPATI,DSC,2
2023-05-15,60218,GraPARI Sebrang Ulu,gerai,1,Sumatera,3,Sumbagsel,MUTASI,CLS,P55-Permintaan perubahan modify CLS (upgrade),P,KartuHalo,DSC,1
2023-05-15,60263,GraPARI Pringsewu,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,2
2023-05-15,60263,GraPARI Pringsewu,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi syarat & ketentuan produk,I,kartu As,DSC,3
2023-05-15,60263,GraPARI Pringsewu,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,kartu As,DSC,1
2023-05-15,60263,GraPARI Pringsewu,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,kartu As,DSC,3
2023-05-15,90009,GraPARI Rimbo Bujang,gerai,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,simPATI,DSC,1
2023-05-15,90009,GraPARI Rimbo Bujang,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,skunk,DSC,2
2023-05-15,90027,GraPARI Sekayu,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,90027,GraPARI Sekayu,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,3
2023-05-15,90036,GraPARI Kalianda,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,90036,GraPARI Kalianda,gerai,1,Sumatera,3,Sumbagsel,CAMPAIGN & LOYALTY,Redeem POIN,I64-Informasi cara & channel redeem POIN,I,KartuHalo,DSC,1
2023-05-15,90037,GraPARI Indralaya,gerai,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,kartu As,DSC,3
2023-05-15,90046,GraPARI Merangin,gerai,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi syarat dan ketentuan masa tenggang,I,simPATI,DSC,1
2023-05-15,90047,GraPARI Belitang,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,kartu As,DSC,1
2023-05-15,90047,GraPARI Belitang,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,kartu As,DSC,6
2023-05-15,90048,GraPARI Bandar Sribawono,gerai,1,Sumatera,3,Sumbagsel,CAMPAIGN & LOYALTY,Daily Check-In,I65-Informasi syarat & ketentuan Daily Check-In,I,kartu As,DSC,1
2023-05-15,90075,GraPARI Natar,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,90075,GraPARI Natar,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi syarat & ketentuan produk,I,simPATI,DSC,3
2023-05-15,90075,GraPARI Natar,gerai,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar,P,simPATI,DSC,1
2023-05-15,90075,GraPARI Natar,gerai,1,Sumatera,3,Sumbagsel,TERMINASI,Berhenti berlangganan Telkomsel Halo,P71-Permintaan berhenti berlangganan,P,KartuHalo,DSC,1
2023-05-15,90076,GraPARI Manna,gerai,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan berjalan,I,KartuHalo,DSC,2
2023-05-15,90076,GraPARI Manna,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Rusak Akibat Penggunaan, Terdapat Fitur Banking,P,kartu As,DSC,1
2023-05-15,90076,GraPARI Manna,gerai,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Digital Life Style,P26-Permintaan aktivasi produk,P,simPATI,DSC,2
2023-05-15,90453,GraPARI MDP Palembang,gerai,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,kartu As,DSC,1
2023-05-15,90453,GraPARI MDP Palembang,gerai,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,PSB,I11-Informasi spesifikasi & tarif Halo,I,KartuHalo,DSC,2
2023-05-15,90453,GraPARI MDP Palembang,gerai,1,Sumatera,3,Sumbagsel,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,simPATI,DSC,2
2023-05-15,212,GraPARI Lampung,grapari,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,simPATI,DSC,2
2023-05-15,212,GraPARI Lampung,grapari,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,simPATI,DSC,2
2023-05-15,212,GraPARI Lampung,grapari,1,Sumatera,3,Sumbagsel,CAMPAIGN & LOYALTY,Campaign Bundling,P63-Permintaan aktivasi layanan,P,KartuHalo,DSC,2
2023-05-15,213,GraPARI Jambi,grapari,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,KartuHalo,DSC,2
2023-05-15,213,GraPARI Jambi,grapari,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,K21-Gagal/error saat pembelian produk,K,simPATI,DSC,1
2023-05-15,217,GraPARI Bengkulu,grapari,1,Sumatera,3,Sumbagsel,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan berjalan,I,KartuHalo,DSC,1
2023-05-15,217,GraPARI Bengkulu,grapari,1,Sumatera,3,Sumbagsel,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,KartuHalo,DSC,1
2023-05-15,217,GraPARI Bengkulu,grapari,1,Sumatera,3,Sumbagsel,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan aktivasi gimmick / diskon Halo,P,KartuHalo,DSC,2
2023-05-15,889,GraPARI Lubuk Linggau,grapari,1,Sumatera,3,Sumbagsel,MUTASI,CLS,I55-Informasi syarat dan ketentuan perubahan CLS,I,KartuHalo,DSC,1
2023-05-15,1176,GraPARI Banjar,gerai,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi syarat & ketentuan produk,I,KartuHalo,DSC,2
2023-05-15,1176,GraPARI Banjar,gerai,2,Jabotabek - Jabar,6,Jabar,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,DSC,2
